5.000000000000000000e-01 -8.771576341151314515e-02 2.480648950500678740e-02 -6.073565480865680127e-02 -1.146002566016814453e-02 2.186190841358928716e-02 -1.263505271445490227e-02 -3.072415814391957212e-02 -1.693686472921714786e-02 -1.809741345520221936e-02 -1.826941003978647601e-02 -1.983951534621202634e-02 -2.339552324771496106e-02 -2.057406773230280317e-02 -1.821672435407645230e-02 -1.927728638316352286e-02
5.500000000000000444e-01 -1.336312574584245239e-01 -2.541195228462764244e-02 -2.824147201479641073e-03 1.317272348278810540e-02 -1.823895221029950275e-02 -1.659252942084420840e-03 1.359094448853630926e-02 -2.846293886202207191e-02 -1.996609385856595864e-02 -1.599878179393617733e-02 -2.729961803862032341e-02 -1.685488691831459745e-02 -1.851217792482411778e-02 -1.867773014749818036e-02 -2.058540618324221708e-02
6.000000000000000888e-01 -2.108330365871844136e-01 6.984763378409979129e-02 1.373290951868751456e-02 2.335669911085135053e-02 -4.358616115021633763e-02 -6.017643145022151877e-03 -2.266471972538670887e-02 -3.164883513000694981e-02 -1.447490056101039847e-02 -1.502850362836554224e-02 -1.808340132545156395e-02 -1.467550448172511360e-02 -1.464657399708418559e-02 -1.768543025131740637e-02 -1.782011645271978223e-02
6.500000000000000222e-01 2.298334249393922668e-02 7.687734616934001342e-02 -1.887001145870351865e-02 -2.553412408319796767e-02 -3.198968486483018403e-02 -3.205805549599856016e-03 2.954200263433459650e-03 -3.710049379249925894e-02 -1.804114184013035430e-02 -1.492478081464225156e-02 -1.422975946945150526e-02 -1.264754855829444517e-02 -1.403322084073886991e-02 -1.492420039786595751e-02 -1.338330511290368625e-02
7.000000000000000666e-01 6.330529169791554445e-02 -2.586761128001294555e-02 1.680108819013098262e-03 1.745727961829381808e-02 -1.632880594129646964e-02 -6.470655568385176235e-03 7.389180546298727142e-03 -1.890356964440664117e-02 -1.160878110545465226e-02 -6.322250350829895262e-03 -1.074150851412931061e-02 -9.457183260905711181e-03 -1.100398136435054054e-02 -1.145979241539725815e-02 -1.190386879114532261e-02
7.500000000000000000e-01 1.869637558691410184e-02 1.406605745814806518e-01 5.288231285484140676e-02 3.401683706394893758e-02 -1.551632393860296298e-02 -1.558159480976576555e-02 -8.651253702142244761e-03 -1.798042351799059198e-03 -1.394325502389248336e-02 -1.139663798414057745e-02 -8.131055182967299177e-03 -1.006146099325416418e-02 -6.828540556773647283e-03 -8.402325254893322146e-03 -8.076122630593408902e-03
8.000000000000000444e-01 -2.308979953400057128e-01 -7.344253771182732496e-03 -1.279732094088831436e-02 -3.395736007888364161e-02 8.959336751964587856e-03 1.041857986912230957e-02 -2.544997691862606673e-02 -2.133579468064899370e-02 -9.320582281024400798e-04 -1.155380561424947106e-02 -2.361171754765489274e-03 1.570699719736104102e-03 -5.231881848265271251e-03 -7.007513348969471312e-03 -4.290403064680272348e-03
8.500000000000000888e-01 4.057824325869473225e-02 -7.841691429347286135e-02 5.001329970170029920e-02 4.459282549449680721e-02 8.492762914780389418e-06 1.805137284342572335e-03 -1.039461913438255967e-02 9.182367980012431105e-04 6.515892465593266757e-03 8.606259888846297347e-04 9.696203011159312650e-04 -2.077406960275674907e-03 4.964663152763027290e-03 -1.442931210819287400e-05 6.069863946261968516e-04
9.000000000000000222e-01 -9.919319868963973053e-02 -1.536459466239672444e-01 -3.263633905566915711e-02 -1.189671840712527504e-02 3.053638073205262177e-02 3.214160400973700704e-02 1.063262419170636717e-03 -6.295795326199700795e-03 1.322941906349361235e-03 3.790932030168098384e-03 3.586501081559445581e-05 5.360750969791596918e-03 6.673477354712936682e-03 4.348495792175317495e-03 7.114992856757118914e-03
9.500000000000000666e-01 1.149703370575903272e-01 -3.944086249483256396e-03 5.677612067190661305e-02 1.021866885119549762e-01 3.172655393758265496e-02 6.121338608629512540e-02 1.146872704302773563e-02 1.231866761184404607e-02 1.382900809891968001e-02 1.370057556413652004e-02 5.704095583763627020e-03 5.929278370486795388e-03 1.322420057901400360e-02 1.032598152829792247e-02 7.577614433566165486e-03
1.000000000000000000e+00 7.788375642053710357e-02 -4.158235510353017889e-02 -1.898372819918726917e-02 6.061187360716500938e-02 -6.904602022843358416e-03 4.939951793772359018e-02 3.228323146855961723e-02 1.800552198219475264e-02 4.766845304544655576e-03 1.498485735885667774e-02 1.451740633975039108e-02 1.661368075947032910e-02 1.322907613187968533e-02 1.440864706310525378e-02 1.570665503049101588e-02
1.050000000000000044e+00 -7.840876739370347681e-02 -4.966379972953552380e-02 9.293002751955846408e-02 5.730446694834569893e-02 1.901324023825547160e-02 -8.102216868880979944e-03 1.749537536368563420e-02 1.559675150779385629e-02 1.499815693141230352e-02 2.312836157406134713e-02 1.803560569692366777e-02 1.913930167307881930e-02 2.310834281488783476e-02 2.257941121720980632e-02 2.182621289440378476e-02
1.100000000000000089e+00 -1.820060083458072131e-01 5.496229710786898481e-02 3.534481283992687434e-02 1.592728063833805802e-02 5.905900158748179224e-02 2.390454559123339137e-02 4.485786585942527077e-02 2.817335198040082922e-02 3.261662006587268126e-02 1.849282517565308329e-02 2.709881721211217231e-02 2.183589061506061718e-02 2.769567281312741713e-02 2.510484283529948804e-02 2.882340022999158383e-02
1.150000000000000133e+00 -7.754976865767346239e-02 6.031289777391556084e-02 3.376639552333134120e-02 2.869391774586381449e-02 1.935002000932938351e-02 4.170607568286684858e-03 2.488266027728937291e-02 3.191779216223721710e-02 4.293120698574078020e-02 3.301710606628588396e-02 3.458780398645573684e-02 3.510914567687097726e-02 3.232835155352899170e-02 3.433395230108127888e-02 3.269480853138615611e-02
1.200000000000000178e+00 1.913092110025525483e-01 1.251946187470928118e-01 7.479612139129276915e-02 6.445031696325426163e-02 4.984889678502309185e-02 6.087374579221936644e-02 5.124277538253261405e-02 3.026169172072715186e-02 3.814017139863935812e-02 4.593140418937582264e-02 4.462712821096131988e-02 3.980916374367165361e-02 4.159801145872907974e-02 4.378739767852384002e-02 3.997352889821366440e-02
1.250000000000000000e+00 -3.816654079352657658e-02 6.214516192564800007e-02 4.427831123404166180e-02 7.538565580990094772e-02 1.886948176675640881e-02 2.792423944580683590e-02 5.556556705179106770e-02 3.420960260847550477e-02 5.345744117958070585e-02 5.036835225496984203e-02 4.800876766104333199e-02 4.873980132079770711e-02 4.775936383993327483e-02 4.602666271438134171e-02 4.953638640042220403e-02
1.300000000000000044e+00 1.494543343273976310e-01 1.549995379930618755e-01 -9.892255813496286798e-03 6.233048271514810695e-02 4.812046200898260212e-02 6.115069317227149470e-02 5.725533208193431950e-02 5.163009351689607646e-02 5.634437864362190629e-02 6.233577697281936225e-02 4.978067981590472701e-02 4.893723630979020245e-02 5.397034521694515224e-02 5.633261846280879920e-02 5.600519029201361104e-02
1.350000000000000089e+00 1.748161287878649550e-01 7.049216709353615939e-02 4.309016941937440781e-02 8.273418334626356230e-02 2.150993508915023666e-02 4.552906674825201588e-02 7.546844064174107469e-02 7.474455867656530639e-02 8.354847029271406100e-02 6.743598865109726170e-02 6.407060699775540824e-02 6.793598437804082568e-02 6.200716816934100789e-02 6.234218252500440399e-02 6.325367315021922232e-02
1.400000000000000133e+00 2.992166908633820954e-01 1.121699023035131193e-01 3.574467252247746918e-02 1.309804326702636301e-02 5.463033147522540489e-02 7.041865399659276437e-02 6.135491002140033151e-02 7.207674273837938461e-02 6.353015979138701419e-02 7.157441276600615132e-02 7.247864590714468702e-02 6.813649044296239687e-02 7.383251430278221783e-02 7.027775591220043749e-02 7.212694277686761135e-02
1.450000000000000178e+00 4.018825054640283445e-02 2.162656991665571349e-01 4.287785969225733212e-02 7.311719129958664520e-02 1.014543009119607125e-01 8.070678168955011667e-02 8.457542482190591460e-02 7.033637950428502095e-02 8.371276429211005343e-02 6.074780150726147299e-02 8.086484845391192500e-02 8.074071473475076532e-02 8.043993960698321566e-02 7.958002682826294250e-02 7.716199880935846467e-02
1.500000000000000000e+00 4.207462893757848987e-02 -2.200871755328634438e-02 2.069208198600690773e-01 1.035194720787219608e-01 1.849828739670970890e-02 8.209254339426477753e-02 9.212917761018550589e-02 5.410837169549284620e-02 8.780525046444942472e-02 8.901032167472884560e-02 9.153492382368802471e-02 8.438403492762341918e-02 8.774765291521803567e-02 8.746699134987451218e-02 8.563333334456148249e-02
1.550000000000000044e+00 5.023508218491354316e-02 1.365479182475387021e-01 9.660013891041570322e-02 1.737397186662100190e-01 7.039359448092619154e-02 6.517313612759187413e-02 9.149518579688396824e-02 9.428283064990579387e-02 8.338713199191390146e-02 1.030758426992096494e-01 8.923884200620835205e-02 9.090028447604585338e-02 9.333046216161602904e-02 9.396088733278035177e-02 9.242542778815858451e-02
1.600000000000000089e+00 -8.354971084606768739e-03 5.419490515667814423e-02 9.384435945319551109e-02 1.141900619851768522e-01 7.310627488289352105e-02 1.076511173720287179e-01 1.069781115223763096e-01 9.543300252237839343e-02 9.813097820145895434e-02 1.023616148797974190e-01 1.069156240092050542e-01 1.008643353968299017e-01 1.020645275282024145e-01 1.004652427657213576e-01 1.034429827766844417e-01
1.650000000000000133e+00 1.504260649557344343e-02 1.054497580433884224e-01 7.034384139381938406e-02 7.954809216488133161e-02 7.299366491332784368e-02 7.701947036215368858e-02 1.485754646582049809e-01 1.024534813977499015e-01 9.435247398772096672e-02 1.132925547655002363e-01 1.098099869081139573e-01 1.073900856441703106e-01 1.088589958761777554e-01 1.095637990419271179e-01 1.085052224102305840e-01
1.700000000000000178e+00 2.782420852314902993e-01 2.679262866790656228e-02 1.271823410040733848e-01 8.349313939991964695e-02 1.283338949686904373e-01 1.386458582048301913e-01 1.218240412751588619e-01 1.045390759999712815e-01 1.097236559135161688e-01 1.134414211687957835e-01 1.157934581161115112e-01 1.170294450855277613e-01 1.200951601494338328e-01 1.180374590162596576e-01 1.176887051099156783e-01
1.750000000000000000e+00 2.227983816496289515e-01 7.084902330072079257e-02 1.082947328774220563e-01 1.431452869215259216e-01 1.142459191274605712e-01 1.038817957769929828e-01 1.218358491881155886e-01 1.222104022320302796e-01 1.236540947294001852e-01 1.246292684320076810e-01 1.275559448241593008e-01 1.253085009877168143e-01 1.248116917849554364e-01 1.233108844454468694e-01 1.258165261864476192e-01
1.800000000000000044e+00 -3.142225890343336436e-02 1.615249105837824606e-01 1.448685409071513996e-01 1.201275727073862626e-01 1.831372557387483668e-01 1.098442884376629319e-01 1.186353505572207701e-01 1.286585989350744752e-01 1.379594522763681608e-01 1.423712958333759604e-01 1.324357201678019458e-01 1.280080822614812208e-01 1.290877487364411047e-01 1.321925422981730935e-01 1.338058493626980150e-01
1.850000000000000089e+00 1.948390086312138114e-01 2.472737568922736273e-01 1.494925494621307804e-01 1.124588064140992910e-01 1.625409612909612944e-01 1.200747759472435700e-01 1.270088932930526215e-01 1.486341331307840796e-01 1.350733147869837281e-01 1.342331711169111041e-01 1.363389807113484509e-01 1.356648551046960305e-01 1.421170719944382099e-01 1.401513969787271663e-01 1.402288454620509162e-01
1.900000000000000133e+00 9.970371885344608831e-02 1.097337704003932823e-01 1.415567390135530068e-01 1.329119055284528894e-01 1.121879146408555072e-01 1.274158117989267758e-01 1.325496994701500508e-01 1.413488120393149583e-01 1.621933581094684440e-01 1.471202193468438557e-01 1.426264135790218934e-01 1.473273300875030944e-01 1.487696041685319659e-01 1.453152364815200048e-01 1.460178095508126161e-01
1.950000000000000178e+00 1.900669417271327322e-01 -1.778486960639336090e-02 2.073940917898133285e-01 1.499916943761869237e-01 1.643003313977406121e-01 1.322349420474299708e-01 1.354756789268897754e-01 1.457045502778956392e-01 1.636729198098774429e-01 1.559750018526671611e-01 1.535830250179740786e-01 1.537198890588188094e-01 1.532347944300831155e-01 1.557814942181903750e-01 1.518195176958580805e-01
2.000000000000000000e+00 3.020439338916056649e-01 1.623047883614796572e-01 1.896748031900395148e-01 1.804467883672467299e-01 1.523842728855233919e-01 1.664916696895816228e-01 1.636623113309437216e-01 1.764316844375670990e-01 1.504673940133898213e-01 1.687285523279332400e-01 1.641799819555784246e-01 1.603871927030797173e-01 1.591289022978998047e-01 1.606916200308807496e-01 1.621026112076371650e-01
2.050000000000000266e+00 2.899844637479264131e-01 2.306598906512782599e-01 1.595232296671347527e-01 1.483619609914246240e-01 1.387035430108681799e-01 1.916824385368319228e-01 1.609728242176311774e-01 1.753327301089826484e-01 1.716397406817009308e-01 1.656449559095088397e-01 1.668942444545754300e-01 1.671558093896940989e-01 1.656058218501040291e-01 1.675951319715231758e-01 1.667699294643140706e-01
2.100000000000000089e+00 -2.816229752959642507e-02 1.611870715730532033e-01 1.124249188693445534e-01 1.776044328911056958e-01 1.005149363404631985e-01 1.770760390581356813e-01 1.824267931709309676e-01 1.692812042489932056e-01 1.667275010461796436e-01 1.725009478706396870e-01 1.814880354893947667e-01 1.777461317362684090e-01 1.726923211664613544e-01 1.742068277285814260e-01 1.745926457506352114e-01
2.149999999999999911e+00 1.626828079911472602e-01 1.706215718939050885e-01 2.004356600440631853e-01 1.501822433217984420e-01 2.296715065082239882e-01 1.703650919286237575e-01 1.852117914441976654e-01 1.721737890005241023e-01 1.742912848904336065e-01 1.803225349890431317e-01 1.781459749869006570e-01 1.820574500358989878e-01 1.792180268383883335e-01 1.775462015196431764e-01 1.785180955199445196e-01
2.200000000000000178e+00 3.114974598664568828e-02 1.693051243592992861e-01 1.774364814532346235e-01 2.126984693076570121e-01 1.637187846875384767e-01 2.063037011197590975e-01 1.674603713639497837e-01 1.664529733014067370e-01 1.928952106551326262e-01 1.844590183519443372e-01 1.894458221352757210e-01 1.814571846890885853e-01 1.855494487213373012e-01 1.844737126913943981e-01 1.837920482596912264e-01
2.250000000000000000e+00 1.781617581418897533e-01 2.891614877177486331e-01 2.399184107447099867e-01 1.369981063572758839e-01 2.396702871019302239e-01 1.575869039784665859e-01 2.121802097616774518e-01 1.903776927876633662e-01 2.014110164005510351e-01 1.893583223834529594e-01 1.872474442074954226e-01 1.916009136900643783e-01 1.892347592585969518e-01 1.897843372173114718e-01 1.889916151821179613e-01
2.300000000000000266e+00 2.469574248074295486e-01 2.225490767941324388e-01 1.826148557401230943e-01 1.568290091134968145e-01 1.955061210139840133e-01 2.067908081875030335e-01 1.913616504279329888e-01 1.983398852644080723e-01 2.026816791919169303e-01 1.957620252472022648e-01 1.931589334583372064e-01 1.970251284212781173e-01 1.901568237790774440e-01 1.930732946291267849e-01 1.933727669228715307e-01
2.350000000000000089e+00 2.854066652863671560e-01 1.849798661418855239e-01 2.187385410636289995e-01 1.531372325080825325e-01 1.584932682890643485e-01 1.867846842316566724e-01 2.006964054628951333e-01 1.879176216918142794e-01 1.926376227898771443e-01 2.026411585285975148e-01 1.947641641008175384e-01 1.931050613577519059e-01 1.983992308186929010e-01 1.975191718668671270e-01 1.985890815171116319e-01
2.400000000000000355e+00 2.670237761731938941e-01 1.789205744173152646e-01 1.981656564019481093e-01 1.954322783110154504e-01 2.063442045074074527e-01 2.034299258261879351e-01 1.876000193393695670e-01 1.959912944311828220e-01 1.960836253647062488e-01 1.975423191714379689e-01 2.009297844929583132e-01 2.000843096762192075e-01 2.014030630582351600e-01 1.997451055248179175e-01 2.014094890289540585e-01
2.450000000000000178e+00 3.204066634840065375e-01 2.143151029203291813e-01 1.462769813921669382e-01 2.284678741955543657e-01 2.145137358267337757e-01 2.346513930320011654e-01 2.021310728924746170e-01 2.208422848648880499e-01 2.075757167608306697e-01 2.075862339220083952e-01 2.042515261109613955e-01 1.976367704663894720e-01 2.040766428423185230e-01 2.020546283862866277e-01 2.027122457304114389e-01
2.500000000000000000e+00 -9.798321832332135273e-02 1.965821379205513475e-01 9.224725559526306129e-02 1.805780340532782136e-01 1.803683138476105952e-01 2.213727275029280517e-01 1.800987086679903815e-01 2.166227368755300198e-01 2.059634509812602599e-01 2.054116076112094957e-01 2.076568170774353850e-01 2.089454936728853685e-01 2.081328959933253231e-01 2.041862037980310129e-01 2.045002046069274715e-01
2.550000000000000266e+00 3.396074118946624809e-01 2.081489938844462706e-01 2.293874113726093733e-01 2.432361526045301869e-01 2.443031363562836178e-01 2.196098869060538472e-01 1.963373687728115213e-01 2.135764381709124027e-01 2.024861848488146154e-01 2.020747367023641161e-01 2.034974830053864758e-01 2.122723749475849409e-01 2.096585501994028822e-01 2.079106628421705238e-01 2.089917005090227431e-01
2.600000000000000089e+00 1.702213199770885865e-01 1.242442263905680216e-01 3.313714483396560939e-01 2.140036103284674585e-01 2.072212147352546774e-01 2.066626091803062670e-01 2.142140591108613046e-01 2.083050645718987348e-01 2.075342948359312212e-01 2.050791881035990138e-01 2.032504061461567479e-01 2.084902740016277289e-01 2.059171402100253012e-01 2.073332098178740091e-01 2.096406448981625037e-01
2.650000000000000355e+00 1.994094640741531643e-01 1.231655329189651760e-01 1.665097324729588324e-01 2.284320114754301856e-01 2.548689314636190528e-01 1.933746314260348376e-01 2.142855148470748650e-01 2.246726261350930898e-01 2.128890430134492140e-01 2.010053835518403609e-01 2.084607880924687073e-01 2.113606287286287910e-01 2.080511751471479931e-01 2.089286395270710806e-01 2.086868011950846202e-01
2.700000000000000178e+00 1.919194867456612275e-01 2.711802514880332637e-01 2.674863018071101939e-01 1.461640637084833383e-01 1.668274490251766273e-01 1.837405752359229094e-01 1.942013754775547829e-01 2.165954891188203169e-01 2.122098867315021231e-01 2.178208530273512689e-01 2.079968598717010231e-01 2.149043744865219152e-01 2.099209087554263775e-01 2.083797670876339769e-01 2.114497306150435740e-01
2.750000000000000000e+00 1.847273078696258231e-01 2.508371543986949170e-01 1.604891113552559534e-01 2.092826995561024861e-01 1.890265241578117372e-01 2.022443473379742784e-01 2.086746944030381801e-01 2.127557754836517101e-01 2.196129097061340352e-01 2.047702254189522342e-01 2.138812645807681156e-01 2.069289545828757182e-01 2.075632942335435827e-01 2.096364827351457627e-01 2.089660741782859987e-01
2.800000000000000266e+00 3.458715936434819671e-01 1.616254317726158185e-01 1.642655600519904446e-01 1.633732340328151733e-01 2.769590223364266079e-01 1.853479062167809055e-01 1.976925995353510102e-01 1.920009038952646685e-01 2.081130853221739851e-01 2.110538526679923976e-01 2.061901196565671390e-01 2.118727287285230299e-01 2.050323571288321101e-01 2.066824719776323982e-01 2.085944820223213092e-01
2.850000000000000089e+00 6.276175615182189027e-02 2.418172538532954718e-01 2.227068411015422356e-01 2.398048425104588877e-01 1.808894734555990813e-01 2.073632109096273102e-01 2.008533998244291241e-01 1.923737845794178392e-01 2.030975255884756026e-01 2.073261848652854233e-01 2.080070842810010368e-01 2.053975812171784932e-01 2.049632722529352025e-01 2.075244955273105596e-01 2.040852712262799240e-01
2.900000000000000355e+00 1.492133715854198350e-01 1.815534425546511677e-01 1.737462488061817245e-01 1.753625080147479531e-01 2.034482095398195411e-01 2.073078865936812953e-01 2.146768134867892419e-01 2.194696110311138426e-01 2.114151189896483762e-01 2.065030111463281859e-01 2.049326093329768561e-01 1.987087479636415188e-01 2.048729357125560202e-01 2.036517331600765091e-01 2.027686967975275145e-01
2.950000000000000178e+00 1.343059887671581576e-01 3.852970257825764633e-01 1.682814239555575353e-01 1.740374584520838208e-01 2.015201653677538840e-01 2.107031110357831527e-01 1.949278872907135862e-01 2.045474824551398729e-01 2.068249072102173181e-01 1.953431622131135414e-01 1.993034787386653850e-01 2.048286655173452431e-01 1.992198567545738208e-01 1.974383566696350789e-01 2.004212318221392231e-01
3.000000000000000000e+00 1.071983062167873313e-01 1.844056624777073716e-01 2.472867421957855583e-01 1.812439098760987854e-01 1.740072145076758114e-01 1.874425849534300803e-01 2.011745196005777225e-01 1.771864391800744287e-01 1.968897990494619388e-01 1.912619303969188000e-01 1.961791905930247715e-01 1.941119353687888183e-01 1.959401739923054830e-01 1.924940959270840524e-01 1.950823239706910572e-01
3.050000000000000266e+00 2.076753950509754587e-01 1.004680965829821276e-01 1.425598742122651252e-01 1.695490975809391121e-01 1.750601362351084378e-01 2.235503979384060869e-01 1.807062083072201175e-01 1.952537765111473922e-01 1.813841121858369709e-01 1.723945374134062958e-01 1.935886032636952858e-01 1.877698221604781614e-01 1.909111685138051295e-01 1.924491096228128362e-01 1.903541461736054652e-01
3.100000000000000089e+00 1.924691303363410266e-01 3.350663679511958204e-01 1.802220155438638005e-01 1.139914157379926102e-01 1.995849044669412709e-01 2.078789932539195362e-01 1.867603534598588633e-01 1.789237779339196144e-01 1.931192090957557506e-01 1.805664212343740804e-01 1.826345832839375016e-01 1.884315450712921447e-01 1.855240501894244720e-01 1.859899232057637131e-01 1.845866921758312351e-01
3.150000000000000355e+00 2.416487537198537261e-01 1.330716915202695971e-01 1.517482052841170048e-01 1.413480227570581282e-01 1.623555525442875458e-01 1.732456822453213030e-01 1.887170128866509089e-01 1.675099346909529885e-01 1.897916093750748323e-01 1.785534923027752019e-01 1.756201829076144139e-01 1.813026736659444915e-01 1.785705246848203476e-01 1.788346191887260628e-01 1.783752448851581296e-01
3.200000000000000178e+00 9.955642881307404102e-02 2.537056956100814387e-01 1.758669801833070701e-01 2.195891764544324887e-01 1.893225911573805653e-01 1.551340006788290149e-01 1.679712008961950775e-01 1.769547813207099640e-01 1.584685485753719314e-01 1.687274463372969990e-01 1.734986388524441814e-01 1.718876822928560311e-01 1.712578592681382184e-01 1.708120746432481574e-01 1.731344644996258009e-01
3.250000000000000000e+00 6.605263408045142226e-02 1.946755187034914514e-01 1.517852311348033556e-01 2.003922975391304595e-01 1.718060152750280067e-01 1.703770959538511431e-01 1.621849704356572441e-01 1.804746759613425899e-01 1.729847027578124419e-01 1.718825313955938128e-01 1.699260153675235807e-01 1.657000624534165911e-01 1.632081458175508315e-01 1.649983877515627251e-01 1.631775348913390433e-01
3.300000000000000266e+00 1.767510641263978499e-01 2.459884323876577461e-01 1.720579031886920185e-01 2.648005291142743745e-01 1.283245487741933033e-01 1.318510720194780161e-01 1.760954961798518181e-01 1.601602051577267205e-01 1.625467964681249766e-01 1.639074382208529079e-01 1.479050401225638078e-01 1.584960398776008583e-01 1.557090818677232813e-01 1.542198746332738291e-01 1.562921423596626003e-01
3.350000000000000089e+00 1.475750998131672431e-01 1.086495633087131013e-01 1.208196455887532439e-01 4.735631378985868944e-02 1.482608776562061581e-01 1.415944586261141391e-01 1.517556493086741065e-01 1.498834141423675825e-01 1.368419099138965256e-01 1.443759288212202729e-01 1.433925449592334533e-01 1.482733742037918023e-01 1.470585848146437891e-01 1.451226895906736758e-01 1.478316474097346733e-01
3.400000000000000355e+00 2.630207335623228060e-01 3.864588026945331434e-02 1.847408260113839740e-01 7.883272594617611595e-02 1.429636163818072681e-01 1.180943750814050924e-01 1.589616155572475820e-01 1.568726494783583836e-01 1.411239626776759626e-01 1.275225371348764070e-01 1.448027606144907109e-01 1.391238502813440248e-01 1.388966679657737402e-01 1.352087306385642840e-01 1.367633467012609183e-01
3.450000000000000178e+00 6.319885148227898097e-02 7.796031607208478431e-02 1.637401939654626604e-01 4.775446388185239366e-02 1.574206749882154088e-01 1.275558199859139208e-01 1.473994585770385390e-01 1.137584051750762937e-01 1.354263996130473657e-01 1.247842169076688462e-01 1.213630144043430642e-01 1.285774138790525267e-01 1.214378809272953913e-01 1.258305879934298321e-01 1.256253413462367352e-01
3.500000000000000000e+00 2.461047236087521572e-01 1.085589915133984840e-01 8.930889301771449684e-02 1.299563739908203286e-01 6.334991774262072051e-02 7.983025638091159615e-02 1.288211688737255778e-01 1.278394670246888187e-01 1.142548037425725888e-01 1.055039719870715098e-01 1.101885937376621272e-01 1.118391381814725360e-01 1.114713545182456356e-01 1.164690301220266816e-01 1.116361518208926762e-01
