1.600000000000000089e+00 -3.886929556726353985e-02 1.494214596327015643e-01 1.077034130870492823e-01 1.126858832333036964e-01 1.128241805516776997e-01 9.774740496543293800e-02 1.006987648665389479e-01 9.880279889976897878e-02 1.030887456194304747e-01
1.700000000000000178e+00 3.461352468241081226e-01 1.134615224082478196e-01 1.146250922329635213e-01 1.097145240476442019e-01 1.131032893449517712e-01 1.155469210678909120e-01 1.197110301158283846e-01 1.191063397665114848e-01 1.169679072154428817e-01
1.800000000000000044e+00 1.187939762495315160e-01 1.388978744712425772e-01 2.147890538082927736e-01 1.538884447343334960e-01 1.168808746181420055e-01 1.338314666531812691e-01 1.309336845766713719e-01 1.326277072330194207e-01 1.322625480573491608e-01
1.900000000000000133e+00 1.434306618355800367e-01 1.325551543481786887e-01 9.227203208568734993e-02 1.726975423226903839e-01 1.285448260772701912e-01 1.550135523978477259e-01 1.488720984726228380e-01 1.474783397988245481e-01 1.473682553803864759e-01
2.000000000000000000e+00 2.167313674695101056e-02 1.729294809107123077e-01 1.384698084541549079e-01 1.504190608158483544e-01 1.627991865486595469e-01 1.659297295262401328e-01 1.575485680775716990e-01 1.607518686474463387e-01 1.608161902526340781e-01
2.100000000000000089e+00 8.725216318881179323e-02 1.051613421528188458e-01 1.268284975568800821e-01 1.584772476006965358e-01 1.817397478854866633e-01 1.782709719418456851e-01 1.711093117579380041e-01 1.737779072284406368e-01 1.718612206566082490e-01
2.200000000000000178e+00 1.386216186702427522e-01 1.664975590939554717e-01 1.640063209144103085e-01 2.059482520743856626e-01 1.834774959883452849e-01 1.861073755533819707e-01 1.849646177773984768e-01 1.831734629207316112e-01 1.844517683938269592e-01
2.300000000000000266e+00 1.393634948902962578e-01 1.577175330452305901e-01 2.108404046945276389e-01 2.047210278828934527e-01 1.862765828427386250e-01 1.832044129410458910e-01 1.938958626313317390e-01 1.924154296946331277e-01 1.922532346149625204e-01
2.400000000000000355e+00 1.968963362284812668e-01 2.092632759823307431e-01 2.328701922167988325e-01 2.366087948022710941e-01 2.090619517586630449e-01 2.070724660492442859e-01 1.969035237134129368e-01 1.975492800763795909e-01 2.012103691243788683e-01
2.500000000000000000e+00 2.144551658710190378e-01 2.093684452149160991e-01 2.289867437971947750e-01 2.045352826625054798e-01 2.115698532251588937e-01 1.967828942928057934e-01 2.025587372158819399e-01 2.028286779341889334e-01 2.057145831343284714e-01
2.600000000000000089e+00 3.869549168826458274e-01 1.426684199373528528e-01 2.120327146295591103e-01 1.981620919842839168e-01 2.125578021606921442e-01 2.053702010419580226e-01 2.068034315018666414e-01 2.066214232799219452e-01 2.092708364248068997e-01
2.700000000000000178e+00 2.556983316428800834e-01 2.366380279682301357e-01 2.089443652123431638e-01 2.137449333850349464e-01 1.963401970230232718e-01 2.067439877943247628e-01 2.039894603242538296e-01 2.105617443226461549e-01 2.088774037536308970e-01
2.800000000000000266e+00 3.373155924681605078e-01 2.163498862866466699e-01 2.389317995880502754e-01 2.249981635253895385e-01 1.958091495329327691e-01 2.096108218526627209e-01 2.066872129772752698e-01 2.043881226837722942e-01 2.071628868935916079e-01
2.900000000000000355e+00 1.867635639167819495e-01 2.747348505727323920e-01 2.083112062710799628e-01 2.014234851179493857e-01 2.052122923782344899e-01 1.960160801979632939e-01 1.996518008308114656e-01 2.039881449971054639e-01 2.022982163822104051e-01
3.000000000000000000e+00 1.690315928613742857e-01 1.921754452729921570e-01 1.757954212664655236e-01 1.889254392909814617e-01 2.078370695612024588e-01 1.880347623931646339e-01 1.923725602310551175e-01 1.950718084875396885e-01 1.969772922350445932e-01
3.100000000000000089e+00 3.372938499650200983e-01 1.178790364709223493e-01 1.362989671553519466e-01 1.627970937916208838e-01 1.938584204424328716e-01 1.787369424995550460e-01 1.851155304974626270e-01 1.829664462813597181e-01 1.829415264643903527e-01
3.200000000000000178e+00 2.294481784724313744e-01 2.098371553735234318e-01 2.136278127056289999e-01 1.604654199027568395e-01 1.718607835218184943e-01 1.715577673175454065e-01 1.724935164042882829e-01 1.726738689070221877e-01 1.697984213806932041e-01
3.300000000000000266e+00 1.003919610082668334e-01 2.425271030442492926e-01 1.545840340192323470e-01 1.550885513269038563e-01 1.604861608110646765e-01 1.501902764956450087e-01 1.554369721424311290e-01 1.544840383609801526e-01 1.542187313134871507e-01
3.400000000000000355e+00 1.631430507488405290e-01 1.899704995397244467e-01 1.557071733017771353e-01 1.570003215849446465e-01 1.291129024623565436e-01 1.368988590399884686e-01 1.384865343918284808e-01 1.370346024949038177e-01 1.369479521223366802e-01
3.500000000000000000e+00 3.322946751966249224e-02 8.593799833420595613e-03 1.247757464309170311e-01 1.097054255592290611e-01 1.352807767301372199e-01 1.163305384592721314e-01 1.156711685687887986e-01 1.141212603840933565e-01 1.148919714084540161e-01
3.600000000000000089e+00 5.032721774558241573e-02 1.673577828582605842e-01 8.043378788678698377e-02 7.714138810684993686e-02 8.880902451970026923e-02 9.225640036663565469e-02 9.360133918473412251e-02 9.157085462393878272e-02 8.712136646921175842e-02
3.700000000000000178e+00 1.271791438254934736e-01 -1.350254500615298558e-02 7.275242749339816406e-02 4.740412553568627146e-02 8.532756965350161982e-02 6.129199886057615232e-02 5.901574143825775304e-02 6.371854087306365322e-02 6.065643914369083650e-02
3.800000000000000266e+00 -1.357788315715281746e-01 8.194970996211604908e-02 3.579338470110911968e-02 2.431521670251804434e-02 1.837414953125239558e-02 3.072278893254998255e-02 2.904778817302024196e-02 3.132542631656008714e-02 3.026734930718447472e-02
3.900000000000000355e+00 7.804790296470583144e-02 -3.571809488344464267e-02 -1.143223310693934798e-02 3.088108004731648232e-04 2.834795055040788964e-03 -3.831093696488325172e-03 5.301073049564877272e-04 -1.922527223283661789e-03 -1.835174038496212258e-03
4.000000000000000000e+00 1.014622017239988350e-01 -2.422235560605455473e-02 -3.082679764921446297e-02 -5.689560007785599005e-02 -2.755046967050645002e-02 -3.415925788296454713e-02 -3.567404556209029937e-02 -3.619401321206501543e-02 -3.817038488496005133e-02
4.100000000000000533e+00 -1.646117554758941282e-01 -4.181090384205176508e-02 -1.253409808264684400e-01 -9.956983115986581256e-02 -8.826333655977658399e-02 -7.375622685875704576e-02 -7.132579710340604395e-02 -7.597659921739693956e-02 -7.636281614964142428e-02
4.200000000000000178e+00 -2.120779472388880094e-01 -1.189310361404067595e-01 -1.734126730517797088e-01 -1.008967578388679648e-01 -1.052625076401815379e-01 -1.177713291010584473e-01 -1.119232305978072883e-01 -1.138482631741426082e-01 -1.149278960555228934e-01
4.299999999999999822e+00 -1.733815305846692911e-01 -1.500941811254628555e-01 -1.602457250484674300e-01 -1.702791075895453143e-01 -1.450551462987125229e-01 -1.569556489804755928e-01 -1.563292378917624514e-01 -1.569253303140879241e-01 -1.581243526442117908e-01
4.400000000000000355e+00 -7.229260782145216502e-02 -3.169586652337002541e-01 -2.899204795093108800e-01 -1.778635246810154891e-01 -2.075555322582985640e-01 -1.981395874006885993e-01 -1.960956330463133612e-01 -2.023223546489837099e-01 -1.990718384522582041e-01
4.500000000000000000e+00 -3.805967905839142684e-01 -2.345012612721371070e-01 -2.573689756404541895e-01 -2.345745291834640534e-01 -2.640939455685516468e-01 -2.436067446869548125e-01 -2.450315600871027510e-01 -2.448658622288086839e-01 -2.432813000771497647e-01
4.600000000000000533e+00 -2.567436030167502548e-01 -3.311052923993957897e-01 -2.825334428317067825e-01 -2.982113420179487440e-01 -2.913964906398597843e-01 -2.803016908727862244e-01 -2.928571912003749556e-01 -2.903164882750716713e-01 -2.887722271263346574e-01
4.700000000000000178e+00 -3.287549592945550603e-01 -3.578597364567276951e-01 -3.612218526745129554e-01 -3.251807513457382615e-01 -3.404659985761915308e-01 -3.328853301185350499e-01 -3.351991435716181744e-01 -3.370811575020392081e-01 -3.358834293838132146e-01
4.800000000000000711e+00 -3.810567098903528960e-01 -3.395676450100584831e-01 -3.672693555888731920e-01 -3.569110776131855789e-01 -3.817553640020115990e-01 -3.734732818511597996e-01 -3.839564145299058096e-01 -3.836397756908986878e-01 -3.818941394450386939e-01
4.900000000000000355e+00 -4.039782397874531750e-01 -3.909484302526124999e-01 -4.776163160237187344e-01 -4.544819355291989660e-01 -4.392348604694041869e-01 -4.324722619468296947e-01 -4.310385992916477282e-01 -4.298126196893127804e-01 -4.300886392381221279e-01
5.000000000000000000e+00 -5.108706223276571201e-01 -5.108739354566912416e-01 -4.612380161644989429e-01 -4.670788912437764950e-01 -4.768733571471405197e-01 -4.788273882427148687e-01 -4.790349301235061197e-01 -4.742834082289068554e-01 -4.762963714286452266e-01
5.100000000000000533e+00 -3.529007003925124231e-01 -5.013247318202487257e-01 -5.670323455658836664e-01 -5.632010164593793666e-01 -5.399671069119669209e-01 -5.315279456459343077e-01 -5.183231069800753321e-01 -5.214682041992150241e-01 -5.241541137526635197e-01
5.200000000000000178e+00 -5.560750803454540536e-01 -5.489746439173479597e-01 -5.520980355726562427e-01 -5.781084236101281526e-01 -5.841588305284706184e-01 -5.656959156096930119e-01 -5.654905033003511106e-01 -5.670869917391687665e-01 -5.663584806409222017e-01
5.300000000000000711e+00 -5.217941963537086059e-01 -7.004391328469049549e-01 -5.871482462604823427e-01 -6.087023992522512250e-01 -6.052722438182114306e-01 -6.136768227250364305e-01 -6.093890182790999699e-01 -6.129562280189485568e-01 -6.138584030313440909e-01
5.400000000000000355e+00 -7.219826487501935786e-01 -7.184025348107587750e-01 -6.763239683690627224e-01 -6.388069325727872005e-01 -6.447910986002892697e-01 -6.542477512221654967e-01 -6.562072691170787175e-01 -6.573798576742404531e-01 -6.591769576141603970e-01
5.500000000000000000e+00 -8.238868555216030121e-01 -7.504755620977123787e-01 -7.066082001133593415e-01 -7.230836546795439412e-01 -7.077446057258446332e-01 -6.964914076805370780e-01 -6.985845748131916944e-01 -6.993678159822271923e-01 -6.999434762734115800e-01
5.600000000000000533e+00 -7.021307925190063415e-01 -7.603999695199410436e-01 -7.534665686186826639e-01 -7.320488082765373994e-01 -7.403268296559666339e-01 -7.393878228349092252e-01 -7.437911432583562688e-01 -7.410095441592324805e-01 -7.420698731883418331e-01
5.700000000000000178e+00 -9.748726347652726387e-01 -7.761349475098754391e-01 -8.032722164598866676e-01 -8.061897368800355901e-01 -7.752823049585481074e-01 -7.762962642819876136e-01 -7.872584546643262016e-01 -7.785422200582802210e-01 -7.807662865160273080e-01
5.800000000000000711e+00 -6.970794907926528561e-01 -7.861888676651891394e-01 -8.091837804556676339e-01 -8.235183711340778867e-01 -8.248748219431649709e-01 -8.128838252552167409e-01 -8.242750369239760788e-01 -8.159696685762064527e-01 -8.174170017894125673e-01
5.900000000000000355e+00 -8.230060875282155797e-01 -8.361415631654612879e-01 -8.042487815030303633e-01 -8.429481237489859780e-01 -8.650053105998677383e-01 -8.443827562014682986e-01 -8.553259533025519001e-01 -8.516140334437420911e-01 -8.524330449963537504e-01
6.000000000000000000e+00 -1.036772709928424741e+00 -9.260834926481952278e-01 -9.103390063224509055e-01 -9.248686368981204886e-01 -8.913853747335186428e-01 -8.868135766111797658e-01 -8.820505106612088753e-01 -8.833885123378530935e-01 -8.859631641280809600e-01
6.100000000000000533e+00 -9.490309714023972276e-01 -9.423067250822654284e-01 -8.650908801835347495e-01 -9.163678457325979965e-01 -9.431299920442501872e-01 -9.050561550442600689e-01 -9.156432222441297508e-01 -9.134859448395370451e-01 -9.153389318483065029e-01
6.200000000000000178e+00 -7.469689042219980202e-01 -9.861580700862945248e-01 -9.468689202923193937e-01 -9.281970782349646676e-01 -9.447661657361872134e-01 -9.500213172885562107e-01 -9.413991958122548409e-01 -9.440528398820314804e-01 -9.422593283671429898e-01
6.300000000000000711e+00 -7.514335367809922284e-01 -9.173572214786038792e-01 -9.891959495581686967e-01 -9.627787156956655323e-01 -9.736455169659274933e-01 -9.747071991555820158e-01 -9.625783497650326481e-01 -9.677557999843162673e-01 -9.641596609406893892e-01
6.400000000000000355e+00 -1.026064229571890252e+00 -9.274324759999226231e-01 -9.957251010311224393e-01 -9.819035354545746497e-01 -9.726210386900462357e-01 -9.747538592645814681e-01 -9.858528497374423605e-01 -9.878540634851428193e-01 -9.855728548771041098e-01
6.500000000000000000e+00 -1.018194220554388130e+00 -1.001482609379015676e+00 -9.808472974041659853e-01 -9.767297774744376770e-01 -1.000797119871092322e+00 -1.011038826824836034e+00 -1.007183121184768826e+00 -1.008292208668371215e+00 -1.005777522650315392e+00
6.600000000000000533e+00 -9.867446928612926271e-01 -1.053870507360431752e+00 -9.989470227729947416e-01 -1.047318369201039490e+00 -1.017805437333806795e+00 -1.018335386335210924e+00 -1.019937469238743510e+00 -1.021691053026381635e+00 -1.019160707932981191e+00
6.700000000000000178e+00 -1.128144583552824098e+00 -1.061592349181091910e+00 -1.018055653813138228e+00 -1.032388725266878637e+00 -1.029952597812291870e+00 -1.031026769054300685e+00 -1.033335337009138932e+00 -1.034850087054676404e+00 -1.033677072337322089e+00
6.800000000000000711e+00 -1.047472843961606781e+00 -1.061940004584171593e+00 -1.026776307328981508e+00 -1.050148540089679949e+00 -1.062823221995128131e+00 -1.050543417834020943e+00 -1.044935787646796621e+00 -1.042820604165573428e+00 -1.042715634726401053e+00
6.900000000000000355e+00 -1.147557089843368905e+00 -1.074749760180540248e+00 -1.040665570813351648e+00 -1.056908335634620943e+00 -1.049980421114459883e+00 -1.050909061399892375e+00 -1.045693896252908317e+00 -1.046314339846366570e+00 -1.047101216354186182e+00
7.000000000000000000e+00 -1.157881410470468886e+00 -1.170462194454074512e+00 -1.023246722834782796e+00 -1.034198520167529445e+00 -1.049158440690230787e+00 -1.053029544671238549e+00 -1.050047655579949168e+00 -1.049960468611625064e+00 -1.051053521617089759e+00
7.100000000000000533e+00 -1.138747192054225810e+00 -9.986194058679850327e-01 -1.051754436372472012e+00 -1.074993416308566596e+00 -1.056734974064047261e+00 -1.047120677160157332e+00 -1.055847986694026464e+00 -1.051856034683736896e+00 -1.051488848377551077e+00
7.200000000000000178e+00 -1.068275405404057521e+00 -1.147538780273456460e+00 -1.054025717436508414e+00 -1.044153712311308491e+00 -1.039875043398811316e+00 -1.050235661039243595e+00 -1.051550462986983625e+00 -1.050175086168715133e+00 -1.049809545718242365e+00
7.300000000000000711e+00 -1.089048419141375179e+00 -1.000762056884454632e+00 -1.013531265028775552e+00 -1.027483080391788928e+00 -1.046612961213359672e+00 -1.051990645090813414e+00 -1.039184533353278539e+00 -1.045551669248821813e+00 -1.045303101567830240e+00
7.400000000000000355e+00 -1.159419440206592711e+00 -1.010623064709654573e+00 -1.002676347781072286e+00 -1.063497285951608973e+00 -1.046182039548493092e+00 -1.035997948085684239e+00 -1.037328218162902660e+00 -1.038180432877095383e+00 -1.037191599246139129e+00
7.500000000000000000e+00 -9.417735201683410384e-01 -1.078817596621372443e+00 -1.073104043871650148e+00 -1.042324777696105986e+00 -1.038424438203868094e+00 -1.027848347860002232e+00 -1.029594686551465132e+00 -1.027512697996320279e+00 -1.030507563398744608e+00
7.600000000000000533e+00 -9.516297284790820044e-01 -1.048841515716425032e+00 -1.080838632544228295e+00 -1.007555554859274505e+00 -1.010201335482561635e+00 -1.020480741374681255e+00 -1.019333215122617986e+00 -1.018128474212842249e+00 -1.018861220552676139e+00
7.700000000000000178e+00 -8.211721797089123198e-01 -9.890627854598111890e-01 -9.748943205682073510e-01 -1.001454506061007832e+00 -1.009053556501762428e+00 -1.004914141114730874e+00 -1.005430531294952967e+00 -1.003458202590734594e+00 -1.006018135254965751e+00
7.800000000000000711e+00 -9.173339134674729500e-01 -1.001414738001003002e+00 -1.011887300610679441e+00 -9.724041629116789709e-01 -1.006417164688518717e+00 -9.853054744073145299e-01 -9.867095603396153214e-01 -9.901148077084485077e-01 -9.885370883922249829e-01
7.900000000000000355e+00 -9.233895929577504713e-01 -1.015205403956929597e+00 -9.584933646276447838e-01 -9.994304157392494004e-01 -9.607197611964134465e-01 -9.720931825369455437e-01 -9.809647383137980459e-01 -9.750539532488158301e-01 -9.753422206626838342e-01
8.000000000000000000e+00 -9.762188725885958540e-01 -1.010567241685849327e+00 -9.376074204637603327e-01 -9.583337314741812163e-01 -9.494971772535112375e-01 -9.733888947876556674e-01 -9.573305063201575926e-01 -9.594003213379699302e-01 -9.598901972222075862e-01
8.099999999999999645e+00 -7.924623539683318674e-01 -9.242300328215927729e-01 -9.472279619657354433e-01 -9.395995405581168969e-01 -9.281273051934755269e-01 -9.412645625142125327e-01 -9.389636962043013124e-01 -9.426471448737855363e-01 -9.429669440402211888e-01
8.200000000000001066e+00 -1.056759581896086653e+00 -1.022675089088758815e+00 -9.290418061526234395e-01 -9.198661289828165000e-01 -9.288989037293612361e-01 -9.212074416513128527e-01 -9.284162940640674488e-01 -9.243684922253782021e-01 -9.231401909232994640e-01
8.300000000000000711e+00 -8.906459282736994831e-01 -8.789592802313018760e-01 -9.879281905733900970e-01 -8.868337348199212267e-01 -8.953978975040810528e-01 -9.044952543076900664e-01 -9.056843938823992968e-01 -9.053520630836696670e-01 -9.052318276750248582e-01
8.400000000000000355e+00 -8.660136362328332282e-01 -9.548212081185418754e-01 -8.703262486763974071e-01 -8.792578175439934585e-01 -8.888871203637669360e-01 -8.791705135512853930e-01 -8.838179828354860712e-01 -8.852268038193228383e-01 -8.866047351666171972e-01
8.500000000000000000e+00 -9.590149719992808741e-01 -8.902914945984239381e-01 -8.991653966168522416e-01 -8.616314360366832403e-01 -8.525656295046193378e-01 -8.780601103080758474e-01 -8.658595797643124925e-01 -8.682789853830394922e-01 -8.677459855849345427e-01
8.599999999999999645e+00 -9.362137809396078314e-01 -8.706611231847070087e-01 -8.618675750774753563e-01 -8.717656189978031378e-01 -8.512899277255723263e-01 -8.498755716092633028e-01 -8.554454631365480122e-01 -8.547229365669322121e-01 -8.543683885172551618e-01
8.700000000000001066e+00 -6.995579486869839547e-01 -7.984343433750777930e-01 -8.610422256789105333e-01 -8.305584433483643725e-01 -8.419326352636883337e-01 -8.333565290843627515e-01 -8.387366601991778081e-01 -8.360394572246935274e-01 -8.334773842156213419e-01
8.800000000000000711e+00 -6.852997893138276231e-01 -9.056270748788037839e-01 -8.471108966748300828e-01 -8.073509895152730653e-01 -8.185107006792057271e-01 -8.082764055065643216e-01 -8.188995088181227899e-01 -8.187690527447869515e-01 -8.197826621585011519e-01
8.900000000000000355e+00 -7.325712030043860512e-01 -9.281187594985743639e-01 -7.795110985454043462e-01 -8.127677350076005780e-01 -8.151149773239295682e-01 -8.074147340283248653e-01 -8.060229534992054967e-01 -8.057829136899615774e-01 -8.048473944232379385e-01
9.000000000000000000e+00 -8.704990832985225468e-01 -8.324229027467205944e-01 -8.060259861322878194e-01 -8.013890372725733791e-01 -7.971451999891830953e-01 -7.893076591188444846e-01 -7.967410318926125834e-01 -7.932217308636602127e-01 -7.921897193105987833e-01
9.099999999999999645e+00 -7.908516407434185158e-01 -7.917264849011087513e-01 -8.064521432737206119e-01 -7.754126954042417363e-01 -7.746175632086877982e-01 -7.726547681567352832e-01 -7.836439931084639987e-01 -7.779029710671644393e-01 -7.818254841098392083e-01
9.200000000000001066e+00 -8.072977881829836999e-01 -7.215464769921459132e-01 -7.917889240318450872e-01 -7.879934345000914053e-01 -7.748515814142447056e-01 -7.694829458885732443e-01 -7.667688970354827882e-01 -7.729727464135263126e-01 -7.722006072308030822e-01
9.300000000000000711e+00 -7.120995033945966002e-01 -7.864028641595830482e-01 -7.731129311351561118e-01 -7.858728333464746196e-01 -7.599719333910419650e-01 -7.584937215550976441e-01 -7.654125135875821107e-01 -7.658450667807666923e-01 -7.630227282499683072e-01
9.400000000000000355e+00 -8.216529788440796178e-01 -6.595224539337705139e-01 -7.597893010208054410e-01 -7.591684268307644645e-01 -7.719529133173942403e-01 -7.491746732296441502e-01 -7.608135331557278613e-01 -7.613211762548549588e-01 -7.615295636218135655e-01
9.500000000000000000e+00 -8.734991722805572900e-01 -6.246573161554053177e-01 -7.182034358099124161e-01 -7.272966861347549550e-01 -7.555742585867738503e-01 -7.511888066642310458e-01 -7.550849776205321717e-01 -7.569271978543539170e-01 -7.556377854072527933e-01
9.600000000000001421e+00 -7.840821714202459436e-01 -7.025818720986809485e-01 -7.852426311772551237e-01 -7.638160246063271375e-01 -7.539084766286315853e-01 -7.580942178362318762e-01 -7.554297279900630269e-01 -7.591639678770504274e-01 -7.568914250451456160e-01
9.700000000000001066e+00 -6.743350799822713793e-01 -8.344573467715775683e-01 -7.643165229799988580e-01 -7.826423780096167793e-01 -7.554640136262040784e-01 -7.434910895135650177e-01 -7.541152953739747034e-01 -7.614189206286123834e-01 -7.610297190174554194e-01
9.800000000000000711e+00 -8.775959129692387783e-01 -7.727607836312473388e-01 -8.183924717407513594e-01 -7.551197126084270295e-01 -7.655132413816568837e-01 -7.700659305214140327e-01 -7.688082694167133191e-01 -7.670831650554263970e-01 -7.650008996114244786e-01
9.900000000000000355e+00 -8.225359998767052261e-01 -7.948257018142024233e-01 -7.710554022976046085e-01 -7.566033363659848687e-01 -7.684106800866765674e-01 -7.696638621989375650e-01 -7.768450131277226944e-01 -7.729908917975084615e-01 -7.703450108179339395e-01
1.000000000000000000e+01 -6.942394532615041580e-01 -6.632371066498543577e-01 -7.347416196337055450e-01 -7.769411203638233454e-01 -7.825816969507777277e-01 -7.869670193830337057e-01 -7.791504859440600006e-01 -7.824675013425488324e-01 -7.832341114363113865e-01
